ID RMU,Universitate,ID Universitate,Facultate,ID Facultate,Tara,ID Tara,Localitate,ID Localitate,Domeniu studiu,ID Domeniu studiu,Specializare,ID Specializare,Tip acreditare,ID Tip acreditare,Forma invatamant,ID Forma invatamant,Ciclu de studiu,ID Ciclu de studiu,Limba predare,ID Limba predare,Durata studiu,Numar credite,An
15707,"Universitatea de Medicină, Farmacie, Științe și Tehnologie ""George Emil Palade"" din Târgu Mureș",44,"Facultatea de Ştiinţe şi Litere ""Petru Maior""",332,România,160,TÎRGU MUREŞ,8767,Filologie,99,Scriere creatoare și compoziție digitală,4460,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
15710,"Universitatea de Medicină, Farmacie, Științe și Tehnologie ""George Emil Palade"" din Târgu Mureș",44,Facultatea de Economie şi Drept,333,România,160,TÎRGU MUREŞ,8767,Management,30,E-business management și marketing,4463,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
15713,"Universitatea de Medicină, Farmacie, Științe și Tehnologie ""George Emil Palade"" din Târgu Mureș",44,Facultatea de Economie şi Drept,333,România,160,TÎRGU MUREŞ,8767,Finanţe,25,Servicii și tehnologii financiare,4466,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
15716,"Universitatea de Medicină, Farmacie, Științe și Tehnologie ""George Emil Palade"" din Târgu Mureș",44,Facultatea de Economie şi Drept,333,România,160,TÎRGU MUREŞ,8767,Ştiinţe administrative,20,Poliție locală și siguranță publică,4469,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
15719,"Universitatea de Medicină, Farmacie, Științe și Tehnologie ""George Emil Palade"" din Târgu Mureș",44,Facultatea de Inginerie și Tehnologia Informației,331,România,160,TÎRGU MUREŞ,8767,Informatică,4,Inteligență artificială,4472,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
15722,"Universitatea de Medicină, Farmacie, Științe și Tehnologie ""George Emil Palade"" din Târgu Mureș",44,Facultatea de Inginerie și Tehnologia Informației,331,România,160,TÎRGU MUREŞ,8767,Informatică,4,Bioinformatică,3609,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
15725,"Universitatea ""Ştefan cel Mare"" din Suceava",40,Facultatea de Ştiinţe ale Educaţiei,317,România,160,SUCEAVA,11198,Ştiinţe ale educaţiei,22,Reziliență în educație/ Resilience in Education,4475,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Engleză,2,2,120,2020
15728,"Universitatea ""Ştefan cel Mare"" din Suceava",40,Facultatea de Ştiinţe Economice şi Administraţie Publică,316,România,160,SUCEAVA,11198,Economie,24,Globalizare și diplomație economică,4478,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
15731,"Universitatea ""Ştefan cel Mare"" din Suceava",40,Facultatea de Drept și Științe Administrative,1248,România,160,SUCEAVA,11198,Drept,15,Drept penal și criminalistică,4481,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
15734,"Universitatea ""Ştefan cel Mare"" din Suceava",40,Facultatea de Inginerie Electrică şi Ştiinţa Calculatoarelor,311,România,160,SUCEAVA,11198,"Inginerie electronică, telecomunicaţii şi tehnologii informaţionale",53,Securitate cibernetică,4484,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
15737,"Universitatea ""Lucian Blaga"" din Sibiu",39,Facultatea de Inginerie,301,România,160,SIBIU,11010,Mecatronică şi robotică,68,Sisteme mecatronice avansate,2167,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
15740,"Universitatea ""Eftimie Murgu"" din Reşiţa",38,Facultatea de Ştiinţe Sociale,635,România,160,REŞIŢA,3939,Știința sportului și educației fizice,101,Educaţie fizică şcolară şi activităţi extracurriculare,2419,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
15743,Universitatea Petrol-Gaze din Ploieşti,37,Facultatea de Tehnologia Petrolului şi Petrochimie,292,România,160,PLOIEŞTI,10029,Inginerie chimică,48,Inginerie chimică pentru rafinării și petrochimie/ Chemical Engineering for Refineries and Petrochemistry,4487,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Engleză,2,1.5,90,2020
15746,"Universitatea Naţională de Arte ""George Enescu"" din Iaşi",33,Facultatea de Arte Vizuale şi Design,257,România,160,IAŞI,7630,Arte vizuale,35,Fotografie și artă video,4490,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
15749,"Universitatea Naţională de Arte ""George Enescu"" din Iaşi",33,Facultatea de Arte Vizuale şi Design,257,România,160,IAŞI,7630,Arte vizuale,35,"Grafică, ilustrație, animație",4493,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
15752,"Universitatea Naţională de Arte ""George Enescu"" din Iaşi",33,Facultatea de Arte Vizuale şi Design,257,România,160,IAŞI,7630,Arte vizuale,35,Sculptură – practici contemporane,4496,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
15755,"Universitatea Naţională de Arte ""George Enescu"" din Iaşi",33,Facultatea de Arte Vizuale şi Design,257,România,160,IAŞI,7630,Arte vizuale,35,Studii de modă,4499,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
15758,"Universitatea Naţională de Arte ""George Enescu"" din Iaşi",33,Facultatea de Arte Vizuale şi Design,257,România,160,IAŞI,7630,Arte vizuale,35,Artă murală și ceramică în spațiul public,4502,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
15761,"Universitatea Naţională de Arte ""George Enescu"" din Iaşi",33,Facultatea de Arte Vizuale şi Design,257,România,160,IAŞI,7630,Arte vizuale,35,Pictură,1661,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
15764,"Universitatea de Medicină şi Farmacie ""Grigore T. Popa"" din Iaşi",32,Facultatea de Medicină Dentară,252,România,160,IAŞI,7630,Medicină dentară,90,Metode noninvazive de diagnostic și tratament în medicina dentară (Terapii laser),3968,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Engleză,2,2,120,2020
15767,"Universitatea ""Alexandru Ioan Cuza"" din Iaşi",31,Facultatea de Psihologie şi Ştiinţe ale Educaţiei,248,România,160,IAŞI,7630,Ştiinţe ale educaţiei,22,Masterat didactic în Educație fizică și sport,4505,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
15770,"Universitatea ""Alexandru Ioan Cuza"" din Iaşi",31,Facultatea de Psihologie şi Ştiinţe ale Educaţiei,248,România,160,IAŞI,7630,Ştiinţe ale educaţiei,22,Masterat didactic în Fizică,4508,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
15773,"Universitatea ""Alexandru Ioan Cuza"" din Iaşi",31,Facultatea de Psihologie şi Ştiinţe ale Educaţiei,248,România,160,IAŞI,7630,Ştiinţe ale educaţiei,22,Masterat didactic în Biologie,4553,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
15776,"Universitatea ""Alexandru Ioan Cuza"" din Iaşi",31,Facultatea de Psihologie şi Ştiinţe ale Educaţiei,248,România,160,IAŞI,7630,Ştiinţe ale educaţiei,22,Masterat didactic în Teologie (Teologie ortodoxă),4511,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
15779,"Universitatea ""Alexandru Ioan Cuza"" din Iaşi",31,Facultatea de Psihologie şi Ştiinţe ale Educaţiei,248,România,160,IAŞI,7630,Ştiinţe ale educaţiei,22,Masterat didactic în Geografie,4514,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
15782,"Universitatea ""Alexandru Ioan Cuza"" din Iaşi",31,Facultatea de Filosofie şi Ştiinţe Social - Politice,241,România,160,IAŞI,7630,Sociologie,16,Sociologia organizațiilor și a resurselor umane,4517,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
15785,"Universitatea ""Alexandru Ioan Cuza"" din Iaşi",31,Facultatea de Biologie,236,România,160,IAŞI,7630,Biologie,5,Laborator medical,4201,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
15788,Universitatea din Craiova,26,Facultatea de Litere,190,România,160,CRAIOVA,5562,Ştiinţe ale educaţiei,22,Masterat didactic în Informatică,4547,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
15791,Universitatea din Craiova,26,Facultatea de Litere,190,România,160,CRAIOVA,5562,Ştiinţe ale educaţiei,22,Masterat didactic în Chimie,4550,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
15794,Universitatea din Craiova,26,Facultatea de Litere,190,România,160,CRAIOVA,5562,Ştiinţe ale educaţiei,22,Masterat didactic în Biologie,4553,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
15797,Universitatea din Craiova,26,Facultatea de Litere,190,România,160,CRAIOVA,5562,Ştiinţe ale educaţiei,22,Masterat didactic în Calculatoare și Tehnologia Informației,4520,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
15800,"Universitatea ""Ovidius"" din Constanţa",24,Facultatea de Psihologie şi Ştiinţele Educaţiei,183,România,160,CONSTANŢA,4847,Ştiinţe ale educaţiei,22,Masterat didactic în Administrarea afacerilor,4523,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
15803,"Universitatea ""Ovidius"" din Constanţa",24,Facultatea de Psihologie şi Ştiinţele Educaţiei,183,România,160,CONSTANŢA,4847,Ştiinţe ale educaţiei,22,Masterat didactic în Psihologie,4526,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
15806,"Universitatea ""Ovidius"" din Constanţa",24,Facultatea de Psihologie şi Ştiinţele Educaţiei,183,România,160,CONSTANŢA,4847,Ştiinţe ale educaţiei,22,Masterat didactic în Științe inginerești aplicate,4529,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
15809,"Universitatea ""Ovidius"" din Constanţa",24,Facultatea de Psihologie şi Ştiinţele Educaţiei,183,România,160,CONSTANŢA,4847,Ştiinţe ale educaţiei,22,Masterat didactic în Biologie,4553,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
15812,"Universitatea de Medicină şi Farmacie ""Iuliu Haţieganu"" din Cluj-Napoca",21,Facultatea de Medicină,159,România,160,CLUJ-NAPOCA,4413,Medicină,89,Etică și metodologia cercetării în medicină,4532,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
15815,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Teatru şi Film,158,România,160,CLUJ-NAPOCA,4413,Teatru şi artele spectacolului,32,Management şi antreprenoriat cultural,4177,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
15818,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Istorie şi Filosofie,146,România,160,CLUJ-NAPOCA,4413,Ştiinţe ale educaţiei,22,Masterat didactic în Istorie,4541,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Maghiară,7,2,120,2020
15821,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Ştiinţe Economice şi Gestiunea Afacerilor,149,România,160,CLUJ-NAPOCA,4413,Ştiinţe ale educaţiei,22,Masterat didactic în Economie,4544,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Germană,4,2,120,2020
15824,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Ştiinţe Economice şi Gestiunea Afacerilor,149,România,160,CLUJ-NAPOCA,4413,Ştiinţe ale educaţiei,22,Masterat didactic în Economie,4544,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Maghiară,7,2,120,2020
15827,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Matematică şi Informatică,138,România,160,CLUJ-NAPOCA,4413,Ştiinţe ale educaţiei,22,Masterat didactic în Informatică,4547,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Maghiară,7,2,120,2020
15830,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Matematică şi Informatică,138,România,160,CLUJ-NAPOCA,4413,Ştiinţe ale educaţiei,22,Masterat didactic în Matematică,4535,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Maghiară,7,2,120,2020
15833,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Chimie şi Inginerie Chimică,140,România,160,CLUJ-NAPOCA,4413,Ştiinţe ale educaţiei,22,Masterat didactic în Chimie,4550,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Maghiară,7,2,120,2020
15836,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Biologie şi Geologie,141,România,160,CLUJ-NAPOCA,4413,Ştiinţe ale educaţiei,22,Masterat didactic în Biologie,4553,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Maghiară,7,2,120,2020
15839,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Teologie Greco-Catolică,155,România,160,CLUJ-NAPOCA,4413,Ştiinţe ale educaţiei,22,Masterat didactic în Teologie (Teologie grecocatolică),4538,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
15842,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Istorie şi Filosofie,146,România,160,CLUJ-NAPOCA,4413,Ştiinţe ale educaţiei,22,Masterat didactic în Istorie,4541,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
15845,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Ştiinţe Economice şi Gestiunea Afacerilor,149,România,160,CLUJ-NAPOCA,4413,Ştiinţe ale educaţiei,22,Masterat didactic în Economie,4544,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
15848,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Matematică şi Informatică,138,România,160,CLUJ-NAPOCA,4413,Ştiinţe ale educaţiei,22,Masterat didactic în Informatică,4547,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
15851,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Chimie şi Inginerie Chimică,140,România,160,CLUJ-NAPOCA,4413,Ştiinţe ale educaţiei,22,Masterat didactic în Chimie,4550,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
15854,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Biologie şi Geologie,141,România,160,CLUJ-NAPOCA,4413,Ştiinţe ale educaţiei,22,Masterat didactic în Biologie,4553,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
15857,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Ştiinţe Economice şi Gestiunea Afacerilor,149,România,160,CLUJ-NAPOCA,4413,Marketing,31,Marketing digital,4556,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Maghiară,7,2,120,2020
15860,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,"Facultatea de Ştiinţe Politice, Administrative şi ale Comunicării",152,România,160,CLUJ-NAPOCA,4413,Ştiinţe ale comunicării,21,Studii de media digitală și de jocuri/ Digital Media and Games Studies,4559,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Engleză,2,2,120,2020
15863,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Ştiinţa şi Ingineria Mediului,143,România,160,CLUJ-NAPOCA,4413,Ingineria mediului,62,Managementul dezastrelor,4562,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
15866,"Universitatea ""Babeş-Bolyai"" din Cluj-Napoca",20,Facultatea de Geografie,142,România,160,CLUJ-NAPOCA,4413,Geografie,6,Analiză spațială și organizarea teritorială/ Spatial Analysis and Teritorial Organization,4565,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Engleză,2,2,120,2020
15869,Universitatea de Ştiinţe Agricole şi Medicină Veterinară din Cluj-Napoca,19,Facultatea de Zootehnie şi Biotehnologii,136,România,160,CLUJ-NAPOCA,4413,Biotehnologii,43,Biotehnologii aplicate,1421,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Engleză,2,2,120,2020
15872,Universitatea Tehnică din Cluj-Napoca,18,Facultatea de Inginerie Electrică,130,România,160,CLUJ-NAPOCA,4413,Ştiinţe inginereşti aplicate,70,Sisteme poligrafice sustenabile,4568,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
15875,Universitatea Tehnică din Cluj-Napoca,18,"Facultatea de Autovehicule rutiere, Mecatronică și Mecanică",132,România,160,ALBA IULIA,1,Inginerie mecanică,61,Fiabilitatea și mentenanța sistemelor mecanice,4571,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
15878,"Universitatea ""Transilvania"" din Braşov",17,Facultatea de Educaţie Fizică şi Sporturi Montane,119,România,160,BRAŞOV,3143,Știința sportului și educației fizice,101,Profilaxie și recuperare motrică și somatofuncțională prin exercițiu fizic,4574,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
15881,"Universitatea ""Transilvania"" din Braşov",17,Facultatea de Educaţie Fizică şi Sporturi Montane,119,România,160,BRAŞOV,3143,Știința sportului și educației fizice,101,Educație fizică școlară și activități motrice de timp liber,4577,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
15884,"Universitatea ""Transilvania"" din Braşov",17,Facultatea de Silvicultură şi Exploatări Forestiere,111,România,160,BRAŞOV,3143,Silvicultură,41,Silvicultură europeană/ European Forestry,4580,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Engleză,2,2,120,2020
15887,"Universitatea ""Aurel Vlaicu"" din Arad",14,Facultatea de Educaţie Fizică şi Sport,95,România,160,ARAD,717,Știința sportului și educației fizice,101,Sport și performanță motrică,4583,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
15893,Universitatea Naţională de Arte din Bucureşti,9,Facultatea de Istoria şi Teoria Artei,75,România,160,BUCUREŞTI,13755,Arte vizuale,35,Studii vizuale și curatoriale,4586,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
15896,Academia de Studii Economice din Bucureşti,7,Facultatea de Economie Teoretică şi Aplicată,60,România,160,BUCUREŞTI,13755,Ştiinţe ale educaţiei,22,Master didactic în Economie,4589,A,3,Învăţământ cu frecvenţă (IF),1,Master,2,Română,8,2,120,2020
