ID RMU,Nume,Domeniu studiu,ID Domeniu studiu,Ramura stiinta,Domeniu fundamental,Ciclu de studii,ID Ciclu de studii,An
108,Interpretare muzicală - instrumente,Muzică,34,Arte,Ştiinţe umaniste şi arte,Licență,1,2020
109,Compoziţie muzicală,Muzică,34,Arte,Ştiinţe umaniste şi arte,Licență,1,2020
110,Dirijat,Muzică,34,Arte,Ştiinţe umaniste şi arte,Licență,1,2020
111,Artele spectacolului muzical,Muzică,34,Arte,Ştiinţe umaniste şi arte,Licență,1,2020
112,Arte plastice (pictură),Arte vizuale,35,Arte,Ştiinţe umaniste şi arte,Licență,1,2020
113,Arte decorative,Arte vizuale,35,Arte,Ştiinţe umaniste şi arte,Licență,1,2020
114,Design,Arte vizuale,35,Arte,Ştiinţe umaniste şi arte,Licență,1,2020
115,Conservare şi restaurare,Arte vizuale,35,Arte,Ştiinţe umaniste şi arte,Licență,1,2020
116,Artă murală,Arte vizuale,35,Arte,Ştiinţe umaniste şi arte,Licență,1,2020
117,Pedagogia artelor plastice şi decorative,Arte vizuale,35,Arte,Ştiinţe umaniste şi arte,Licență,1,2020
118,Istoria şi teoria artei,Arte vizuale,35,Arte,Ştiinţe umaniste şi arte,Licență,1,2020
119,Ceramică - sticlă - metal,Arte vizuale,35,Arte,Ştiinţe umaniste şi arte,Licență,1,2020
120,Arte textile - design textil,Arte vizuale,35,Arte,Ştiinţe umaniste şi arte,Licență,1,2020
121,Modă - design vestimentar,Arte vizuale,35,Arte,Ştiinţe umaniste şi arte,Licență,1,2020
122,Scenografie şi eveniment artistic,Arte vizuale,35,Arte,Ştiinţe umaniste şi arte,Licență,1,2020
123,Design ambiental,Arte vizuale,35,Arte,Ştiinţe umaniste şi arte,Licență,1,2020
124,Artă monumentală,Arte vizuale,35,Arte,Ştiinţe umaniste şi arte,Licență,1,2020
125,Arhitectură,Arhitectură,36,Arhitectură şi urbanism,Ştiinţe umaniste şi arte,Licență,1,2020
126,Arhitectură de interior,Arhitectură,36,Arhitectură şi urbanism,Ştiinţe umaniste şi arte,Licență,1,2020
127,Design de produs,Arhitectură,36,Arhitectură şi urbanism,Ştiinţe umaniste şi arte,Licență,1,2020
128,Conservare şi restaurare de arhitectură,Arhitectură,36,Arhitectură şi urbanism,Ştiinţe umaniste şi arte,Licență,1,2020
129,Arhitectura peisajului,Arhitectură,36,Arhitectură şi urbanism,Ştiinţe umaniste şi arte,Licență,1,2020
130,Mobilier şi amenajări interioare,Arhitectură,36,Arhitectură şi urbanism,Ştiinţe umaniste şi arte,Licență,1,2020
131,Tehnologie arhitecturală,Arhitectură,36,Arhitectură şi urbanism,Ştiinţe umaniste şi arte,Licență,1,2020
132,Proiectare şi planificare urbană,Urbanism,37,Arhitectură şi urbanism,Ştiinţe umaniste şi arte,Licență,1,2020
133,Urbanism şi administrarea teritoriului,Urbanism,37,Arhitectură şi urbanism,Ştiinţe umaniste şi arte,Licență,1,2020
134,Amenajarea şi planificarea peisajului,Urbanism,37,Arhitectură şi urbanism,Ştiinţe umaniste şi arte,Licență,1,2020
135,Educaţie fizică şi sportivă,Educaţie fizică şi sport,38,Ştiinţa Sportului şi Educaţiei Fizice,Ştiinţa Sportului şi Educaţiei Fizice,Licență,1,2020
136,Sport şi performanţă motrică,Educaţie fizică şi sport,38,Ştiinţa Sportului şi Educaţiei Fizice,Ştiinţa Sportului şi Educaţiei Fizice,Licență,1,2020
137,Kinetoterapie şi motricitate specială,Kinetoterapie,76,Ştiinţa Sportului şi Educaţiei Fizice,Ştiinţa Sportului şi Educaţiei Fizice,Licență,1,2020
138,Agricultură,Agronomie,39,Ingineria resurselor vegetale şi animale,Ştiinţe inginereşti,Licență,1,2020
139,Ştiinţele solului,Agronomie,39,Ingineria resurselor vegetale şi animale,Ştiinţe inginereşti,Licență,1,2020
140,Montanologie,Agronomie,39,Ingineria resurselor vegetale şi animale,Ştiinţe inginereşti,Licență,1,2020
141,Protecţia plantelor,Agronomie,39,Ingineria resurselor vegetale şi animale,Ştiinţe inginereşti,Licență,1,2020
142,Exploatarea maşinilor şi instalaţiilor pentru agricultură şi industria alimentară,Agronomie,39,Ingineria resurselor vegetale şi animale,Ştiinţe inginereşti,Licență,1,2020
143,Horticultură,Horticultură,40,Ingineria resurselor vegetale şi animale,Ştiinţe inginereşti,Licență,1,2020
144,Peisagistică,Horticultură,40,Ingineria resurselor vegetale şi animale,Ştiinţe inginereşti,Licență,1,2020
145,Silvicultură,Silvicultură,41,Ingineria resurselor vegetale şi animale,Ştiinţe inginereşti,Licență,1,2020
146,Exploatări forestiere,Silvicultură,41,Ingineria resurselor vegetale şi animale,Ştiinţe inginereşti,Licență,1,2020
147,Cinegetică,Silvicultură,41,Ingineria resurselor vegetale şi animale,Ştiinţe inginereşti,Licență,1,2020
148,Zootehnie,Zootehnie,42,Ingineria resurselor vegetale şi animale,Ştiinţe inginereşti,Licență,1,2020
149,Piscicultură şi acvacultură,Zootehnie,42,Ingineria resurselor vegetale şi animale,Ştiinţe inginereşti,Licență,1,2020
150,Inginerie genetică,Biotehnologii,43,Ingineria resurselor vegetale şi animale,Ştiinţe inginereşti,Licență,1,2020
151,Biotehnologii,Biotehnologii,43,Ingineria resurselor vegetale şi animale,Ştiinţe inginereşti,Licență,1,2020
152,Calculatoare,Calculatoare şi tehnologia informaţiei,44,"Ingineria sistemelor, calculatoare şi tehnologia informaţiei",Ştiinţe inginereşti,Licență,1,2020
153,Tehnologia informaţiei,Calculatoare şi tehnologia informaţiei,44,"Ingineria sistemelor, calculatoare şi tehnologia informaţiei",Ştiinţe inginereşti,Licență,1,2020
154,Calculatoare şi sisteme informatice pentru apărare şi securitate naţională,Calculatoare şi tehnologia informaţiei,44,"Ingineria sistemelor, calculatoare şi tehnologia informaţiei",Ştiinţe inginereşti,Licență,1,2020
155,Ingineria informaţiei,Calculatoare şi tehnologia informaţiei,44,"Ingineria sistemelor, calculatoare şi tehnologia informaţiei",Ştiinţe inginereşti,Licență,1,2020
156,Maşini şi utilaje de geniu,Inginerie genistică,45,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Licență,1,2020
157,"Sisteme pentru baraje de mine, distrugeri şi mascare",Inginerie genistică,45,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Licență,1,2020
158,Măsurători terestre şi cadastru,Inginerie geodezică,46,"Inginerie geologică, mine, petrol şi gaze",Ştiinţe inginereşti,Licență,1,2020
159,Topogeodezie şi automatizarea asigurării topogeodezice,Inginerie geodezică,46,"Inginerie geologică, mine, petrol şi gaze",Ştiinţe inginereşti,Licență,1,2020
160,Construcţii aerospaţiale,Inginerie aerospaţială,47,Ingineria transporturilor,Ştiinţe inginereşti,Licență,1,2020
161,Sisteme de propulsie,Inginerie aerospaţială,47,Ingineria transporturilor,Ştiinţe inginereşti,Licență,1,2020
162,Echipamente şi instalaţii de aviaţie,Inginerie aerospaţială,47,Ingineria transporturilor,Ştiinţe inginereşti,Licență,1,2020
163,Inginerie şi management aeronautic,Inginerie aerospaţială,47,Ingineria transporturilor,Ştiinţe inginereşti,Licență,1,2020
164,Aeronave şi motoare de aviaţie,Inginerie aerospaţială,47,Ingineria transporturilor,Ştiinţe inginereşti,Licență,1,2020
165,Navigaţie aeriană (Air Navigation),Inginerie aerospaţială,47,Ingineria transporturilor,Ştiinţe inginereşti,Licență,1,2020
166,Ingineria substanţelor anorganice şi protecţia mediului,Inginerie chimică,48,Chimie şi inginerie chimică,Matematică şi ştiinţe ale naturii,Licență,1,2020
167,"Chimia şi ingineria substanţelor organice, petrochimie şi carbochimie",Inginerie chimică,48,Chimie şi inginerie chimică,Matematică şi ştiinţe ale naturii,Licență,1,2020
168,Ştiinţa şi ingineria materialelor oxidice şi nanomateriale,Inginerie chimică,48,Chimie şi inginerie chimică,Matematică şi ştiinţe ale naturii,Licență,1,2020
169,Ştiinţa şi ingineria polimerilor,Inginerie chimică,48,Chimie şi inginerie chimică,Matematică şi ştiinţe ale naturii,Licență,1,2020
170,Ingineria şi informatica proceselor chimice şi biochimice,Inginerie chimică,48,Chimie şi inginerie chimică,Matematică şi ştiinţe ale naturii,Licență,1,2020
171,Inginerie chimică,Inginerie chimică,48,Chimie şi inginerie chimică,Matematică şi ştiinţe ale naturii,Licență,1,2020
172,Controlul şi securitatea produselor alimentare,Inginerie chimică,48,Chimie şi inginerie chimică,Matematică şi ştiinţe ale naturii,Licență,1,2020
173,Inginerie biochimică,Inginerie chimică,48,Chimie şi inginerie chimică,Matematică şi ştiinţe ale naturii,Licență,1,2020
174,Ingineria fabricaţiei hârtiei,Inginerie chimică,48,Chimie şi inginerie chimică,Matematică şi ştiinţe ale naturii,Licență,1,2020
175,Tehnologia chimică a produselor din piele şi înlocuitori,Inginerie chimică,48,Chimie şi inginerie chimică,Matematică şi ştiinţe ale naturii,Licență,1,2020
176,Tehnologie chimică textilă,Inginerie chimică,48,Chimie şi inginerie chimică,Matematică şi ştiinţe ale naturii,Licență,1,2020
177,Chimie alimentară şi tehnologii biochimice,Inginerie chimică,48,Chimie şi inginerie chimică,Matematică şi ştiinţe ale naturii,Licență,1,2020
178,Prelucrarea petrolului şi petrochimie,Inginerie chimică,48,Chimie şi inginerie chimică,Matematică şi ştiinţe ale naturii,Licență,1,2020
179,Extracte şi aditivi naturali alimentari,Ingineria produselor alimentare,58,Ingineria resurselor vegetale şi animale,Ştiinţe inginereşti,Licență,1,2020
180,Chimie militară,Inginerie chimică,48,Chimie şi inginerie chimică,Matematică şi ştiinţe ale naturii,Licență,1,2020
181,"Construcţii civile, industriale şi agricole",Inginerie civilă,49,Inginerie civilă,Ştiinţe inginereşti,Licență,1,2020
182,"Căi ferate, drumuri şi poduri",Inginerie civilă,49,Inginerie civilă,Ştiinţe inginereşti,Licență,1,2020
183,Construcţii şi fortificaţii,Inginerie civilă,49,Inginerie civilă,Ştiinţe inginereşti,Licență,1,2020
184,Amenajări şi construcţii hidrotehnice,Inginerie civilă,49,Inginerie civilă,Ştiinţe inginereşti,Licență,1,2020
185,Construcţii miniere,Inginerie civilă,49,Inginerie civilă,Ştiinţe inginereşti,Licență,1,2020
187,Îmbunătăţiri funciare şi dezvoltare rurală,Inginerie civilă,49,Inginerie civilă,Ştiinţe inginereşti,Licență,1,2020
188,Inginerie civilă,Inginerie civilă,49,Inginerie civilă,Ştiinţe inginereşti,Licență,1,2020
189,Inginerie urbană şi dezvoltare regională,Inginerie civilă,49,Inginerie civilă,Ştiinţe inginereşti,Licență,1,2020
190,Infrastructura transporturilor metropolitane,Inginerie civilă,49,Inginerie civilă,Ştiinţe inginereşti,Licență,1,2020
191,Instalaţii pentru construcţii,Ingineria instalaţiilor,50,Inginerie civilă,Ştiinţe inginereşti,Licență,1,2020
192,Instalaţii şi echipamente pentru protecţia atmosferei,Ingineria instalaţiilor,50,Inginerie civilă,Ştiinţe inginereşti,Licență,1,2020
193,Instalaţii pentru construcţii - pompieri,Ingineria instalaţiilor,50,Inginerie civilă,Ştiinţe inginereşti,Licență,1,2020
194,"Armament, rachete, muniţii de aviaţie şi sisteme de salvare","Inginerie de armament, rachete şi muniţii",51,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Licență,1,2020
195,"Muniţii, rachete, explozivi şi pulberi","Inginerie de armament, rachete şi muniţii",51,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Licență,1,2020
196,"Armament, aparatură artileristică şi sisteme de conducere a focului","Inginerie de armament, rachete şi muniţii",51,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Licență,1,2020
197,Sisteme integrate de armament şi muniţie,"Inginerie de armament, rachete şi muniţii",51,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Licență,1,2020
198,Sisteme electrice,Inginerie electrică,52,"Inginerie electrică, electronică şi telecomunicaţii",Ştiinţe inginereşti,Licență,1,2020
199,Electronică de putere şi acţionări electrice,Inginerie electrică,52,"Inginerie electrică, electronică şi telecomunicaţii",Ştiinţe inginereşti,Licență,1,2020
200,Electrotehnică,Inginerie electrică,52,"Inginerie electrică, electronică şi telecomunicaţii",Ştiinţe inginereşti,Licență,1,2020
201,Instrumentaţie şi achiziţii de date,Inginerie electrică,52,"Inginerie electrică, electronică şi telecomunicaţii",Ştiinţe inginereşti,Licență,1,2020
202,Electromecanică,Inginerie electrică,52,"Inginerie electrică, electronică şi telecomunicaţii",Ştiinţe inginereşti,Licență,1,2020
203,Inginerie electrică şi calculatoare,Inginerie electrică,52,"Inginerie electrică, electronică şi telecomunicaţii",Ştiinţe inginereşti,Licență,1,2020
204,Electronică aplicată,"Inginerie electronică, telecomunicaţii şi tehnologii informaţionale",53,"Inginerie electrică, electronică şi telecomunicaţii",Ştiinţe inginereşti,Licență,1,2020
205,Tehnologii şi sisteme de telecomunicaţii,"Inginerie electronică, telecomunicaţii şi tehnologii informaţionale",53,"Inginerie electrică, electronică şi telecomunicaţii",Ştiinţe inginereşti,Licență,1,2020
206,Reţele şi software de telecomunicaţii,"Inginerie electronică, telecomunicaţii şi tehnologii informaţionale",53,"Inginerie electrică, electronică şi telecomunicaţii",Ştiinţe inginereşti,Licență,1,2020
207,"Microelectronică, optoelectronică şi nanotehnologii","Inginerie electronică, telecomunicaţii şi tehnologii informaţionale",53,"Inginerie electrică, electronică şi telecomunicaţii",Ştiinţe inginereşti,Licență,1,2020
208,Telecomenzi şi electronică în transporturi,"Inginerie electronică, telecomunicaţii şi tehnologii informaţionale",53,"Inginerie electrică, electronică şi telecomunicaţii",Ştiinţe inginereşti,Licență,1,2020
209,Echipamente şi sisteme electronice militare,"Inginerie electronică, telecomunicaţii şi tehnologii informaţionale",53,"Inginerie electrică, electronică şi telecomunicaţii",Ştiinţe inginereşti,Licență,1,2020
211,Ingineria sistemelor electroenergetice,Inginerie energetică,54,"Inginerie electrică, electronică şi telecomunicaţii",Ştiinţe inginereşti,Licență,1,2020
212,Hidroenergetică,Inginerie energetică,54,"Inginerie electrică, electronică şi telecomunicaţii",Ştiinţe inginereşti,Licență,1,2020
213,Termoenergetică,Inginerie energetică,54,"Inginerie electrică, electronică şi telecomunicaţii",Ştiinţe inginereşti,Licență,1,2020
214,Energetică industrială,Inginerie energetică,54,"Inginerie electrică, electronică şi telecomunicaţii",Ştiinţe inginereşti,Licență,1,2020
215,Energetică şi tehnologii nucleare,Inginerie energetică,54,"Inginerie electrică, electronică şi telecomunicaţii",Ştiinţe inginereşti,Licență,1,2020
216,Managementul energiei,Inginerie energetică,54,"Inginerie electrică, electronică şi telecomunicaţii",Ştiinţe inginereşti,Licență,1,2020
217,Inginerie geologică,Inginerie geologică,55,"Inginerie geologică, mine, petrol şi gaze",Ştiinţe inginereşti,Licență,1,2020
218,Geologia resurselor miniere,Inginerie geologică,55,"Inginerie geologică, mine, petrol şi gaze",Ştiinţe inginereşti,Licență,1,2020
219,Geologia resurselor petroliere,Inginerie geologică,55,"Inginerie geologică, mine, petrol şi gaze",Ştiinţe inginereşti,Licență,1,2020
220,Geofizică,Inginerie geologică,55,"Inginerie geologică, mine, petrol şi gaze",Ştiinţe inginereşti,Licență,1,2020
221,Tehnologia construcţiilor de maşini,Inginerie industrială,56,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Licență,1,2020
223,Ingineria sudării,Inginerie industrială,56,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Licență,1,2020
224,Design industrial,Inginerie industrială,56,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Licență,1,2020
225,Ingineria şi managementul calităţii,Inginerie industrială,56,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Licență,1,2020
226,Ingineria securităţii în industrie,Inginerie industrială,56,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Licență,1,2020
227,Nanotehnologii şi sisteme neconvenţionale,Inginerie industrială,56,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Licență,1,2020
228,Tehnologia şi designul produselor textile,Inginerie industrială,56,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Licență,1,2020
229,Tehnologia şi designul confecţiilor din piele şi înlocuitori,Inginerie industrială,56,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Licență,1,2020
230,Ingineria sistemelor de energii regenerabile,Inginerie industrială,56,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Licență,1,2020
231,Tehnologia tricotajelor şi confecţiilor,Inginerie industrială,56,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Licență,1,2020
232,"Ingineria prelucrării materialelor polimerice, textile şi compozite",Inginerie industrială,56,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Licență,1,2020
233,Logistică industrială,Inginerie industrială,56,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Licență,1,2020
234,Ingineria prelucrării lemnului,Inginerie forestieră,57,Ingineria resurselor vegetale şi animale,Ştiinţe inginereşti,Licență,1,2020
235,Ingineria şi designul produselor finite din lemn,Inginerie forestieră,57,Ingineria resurselor vegetale şi animale,Ştiinţe inginereşti,Licență,1,2020
236,Ingineria produselor alimentare,Ingineria produselor alimentare,58,Ingineria resurselor vegetale şi animale,Ştiinţe inginereşti,Licență,1,2020
237,Tehnologia prelucrării produselor agricole,Ingineria produselor alimentare,58,Ingineria resurselor vegetale şi animale,Ştiinţe inginereşti,Licență,1,2020
238,Controlul şi expertiza produselor alimentare,Ingineria produselor alimentare,58,Ingineria resurselor vegetale şi animale,Ştiinţe inginereşti,Licență,1,2020
239,Pescuit şi industrializarea peştelui,Ingineria produselor alimentare,58,Ingineria resurselor vegetale şi animale,Ştiinţe inginereşti,Licență,1,2020
240,Construcţii de autovehicule,Ingineria autovehiculelor,59,Ingineria transporturilor,Ştiinţe inginereşti,Licență,1,2020
241,Ingineria sistemelor de propulsie pentru autovehicule,Ingineria autovehiculelor,59,Ingineria transporturilor,Ştiinţe inginereşti,Licență,1,2020
242,Autovehicule rutiere,Ingineria autovehiculelor,59,Ingineria transporturilor,Ştiinţe inginereşti,Licență,1,2020
243,Echipamente şi sisteme de comandă şi control pentru autovehicule,Ingineria autovehiculelor,59,Ingineria transporturilor,Ştiinţe inginereşti,Licență,1,2020
244,"Blindate, automobile şi tractoare",Ingineria autovehiculelor,59,Ingineria transporturilor,Ştiinţe inginereşti,Licență,1,2020
245,Ştiinţa materialelor,Ingineria materialelor,60,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Licență,1,2020
246,Ingineria elaborării materialelor metalice,Ingineria materialelor,60,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Licență,1,2020
247,Ingineria procesării materialelor,Ingineria materialelor,60,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Licență,1,2020
248,Sisteme şi echipamente termice,Inginerie mecanică,61,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Licență,1,2020
249,Maşini şi sisteme hidraulice şi pneumatice,Inginerie mecanică,61,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Licență,1,2020
250,Mecanică fină şi nanotehnologii,Inginerie mecanică,61,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Licență,1,2020
251,Maşini şi echipamente miniere,Inginerie mecanică,61,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Licență,1,2020
252,Inginerie mecanică,Inginerie mecanică,61,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Licență,1,2020
253,Maşini şi instalaţii pentru agricultură şi industrie alimentară,Inginerie mecanică,61,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Licență,1,2020
254,Utilaje petroliere şi petrochimice,Inginerie mecanică,61,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Licență,1,2020
255,Utilaje pentru transportul şi depozitarea hidrocarburilor,Inginerie mecanică,61,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Licență,1,2020
256,Echipamente pentru procese industriale,Inginerie mecanică,61,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Licență,1,2020
257,Utilaje tehnologice pentru construcţii,Inginerie mecanică,61,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Licență,1,2020
258,Ingineria şi managementul resurselor tehnologice în construcţii,Inginerie mecanică,61,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Licență,1,2020
259,Utilaje pentru textile şi pielărie,Inginerie mecanică,61,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Licență,1,2020
260,Vehicule pentru transportul feroviar,Inginerie mecanică,61,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Licență,1,2020
261,Instalaţii şi echipamente portuare şi marine,Inginerie mecanică,61,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Licență,1,2020
262,Ingineria designului de produs (Product Design Engineering),Inginerie mecanică,61,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Licență,1,2020
263,Ingineria şi protecţia mediului în industrie,Ingineria mediului,62,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Licență,1,2020
264,Ingineria sistemelor biotehnice şi ecologice,Ingineria mediului,62,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Licență,1,2020
265,Ingineria şi protecţia mediului în industria chimică şi petrochimică,Ingineria mediului,62,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Licență,1,2020
266,Ingineria şi protecţia mediului în agricultură,Ingineria mediului,62,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Licență,1,2020
267,Ingineria dezvoltării rurale durabile,Ingineria mediului,62,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Licență,1,2020
268,Ingineria mediului,Ingineria mediului,62,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Licență,1,2020
269,Ingineria valorificării deşeurilor,Ingineria mediului,62,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Licență,1,2020
270,Reconstrucţie ecologică,Ingineria mediului,62,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Licență,1,2020
271,Arhitectură navală,Arhitectură navală,63,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Licență,1,2020
272,Sisteme şi echipamente navale,Arhitectură navală,63,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Licență,1,2020
273,Navigaţie şi transport maritim şi fluvial,Inginerie marină şi navigaţie,64,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Licență,1,2020
274,"Navigaţie, hidrografie şi echipamente navale",Inginerie marină şi navigaţie,64,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Licență,1,2020
275,Electromecanică navală,Inginerie marină şi navigaţie,64,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Licență,1,2020
276,Automatică şi informatică aplicată,Ingineria sistemelor,65,"Ingineria sistemelor, calculatoare şi tehnologia informaţiei",Ştiinţe inginereşti,Licență,1,2020
277,Ingineria şi securitatea sistemelor informatice militare,Ingineria sistemelor,65,"Ingineria sistemelor, calculatoare şi tehnologia informaţiei",Ştiinţe inginereşti,Licență,1,2020
278,Ingineria sistemelor multimedia,Ingineria sistemelor,65,"Ingineria sistemelor, calculatoare şi tehnologia informaţiei",Ştiinţe inginereşti,Licență,1,2020
279,Inginerie economică industrială,Inginerie şi management,66,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Licență,1,2020
280,Inginerie economică în domeniul mecanic,Inginerie şi management,66,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Licență,1,2020
282,Inginerie şi management naval şi portuar,Inginerie şi management,66,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Licență,1,2020
283,Inginerie economică în domeniul transporturilor,Inginerie şi management,66,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Licență,1,2020
284,"Inginerie economică în domeniul electric, electronic şi energetic",Inginerie şi management,66,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Licență,1,2020
285,Inginerie economică în industria chimică şi de materiale,Inginerie şi management,66,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Licență,1,2020
287,Inginerie şi management în alimentaţia publică şi agroturism,Inginerie şi management în agricultură şi dezvoltare rurală,83,Ingineria resurselor vegetale şi animale,Ştiinţe inginereşti,Licență,1,2020
288,Inginerie şi management în industria turismului,Inginerie şi management,66,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Licență,1,2020
289,Inginerie şi management forestier,Inginerie şi management,66,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Licență,1,2020
290,Ingineria şi managementul afacerilor,Inginerie şi management,66,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Licență,1,2020
291,Ingineria transporturilor şi a traficului,Ingineria transporturilor,67,Ingineria transporturilor,Ştiinţe inginereşti,Licență,1,2020
292,Ingineria sistemelor de circulaţie feroviară,Ingineria transporturilor,67,Ingineria transporturilor,Ştiinţe inginereşti,Licență,1,2020
293,Ingineria sistemelor de circulaţie rutieră,Ingineria transporturilor,67,Ingineria transporturilor,Ştiinţe inginereşti,Licență,1,2020
294,Mecatronică,Mecatronică şi robotică,68,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Licență,1,2020
295,Robotică,Mecatronică şi robotică,68,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Licență,1,2020
296,Inginerie minieră,"Mine, petrol şi gaze",69,"Inginerie geologică, mine, petrol şi gaze",Ştiinţe inginereşti,Licență,1,2020
297,Prepararea substanţelor minerale utile,"Mine, petrol şi gaze",69,"Inginerie geologică, mine, petrol şi gaze",Ştiinţe inginereşti,Licență,1,2020
298,Topografie minieră,"Mine, petrol şi gaze",69,"Inginerie geologică, mine, petrol şi gaze",Ştiinţe inginereşti,Licență,1,2020
299,Inginerie de petrol şi gaze,"Mine, petrol şi gaze",69,"Inginerie geologică, mine, petrol şi gaze",Ştiinţe inginereşti,Licență,1,2020
300,"Transportul, depozitarea şi distribuţia hidrocarburilor","Mine, petrol şi gaze",69,"Inginerie geologică, mine, petrol şi gaze",Ştiinţe inginereşti,Licență,1,2020
301,Inginerie medicală,Ştiinţe inginereşti aplicate,70,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Licență,1,2020
302,Optometrie,Ştiinţe inginereşti aplicate,70,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Licență,1,2020
303,Biotehnologii industriale,Ştiinţe inginereşti aplicate,70,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Licență,1,2020
